datetime_beginning_ept,price,load_forecast_mw,coal_mw,gas_mw,nuclear_mw,wind_mw,solar_mw,hydro_mw,oil_mw,storage_mw,multiple_fuels_mw,other_renewables_mw,forecast_gen_outage_mw_rto,hour,day_of_week,month,is_weekend,season,is_holiday,hour_sin,hour_cos,dow_sin,dow_cos,price_lag_1,price_lag_24,renewable_mw,price_roll_24
2025-04-08 00:00:00,48.900998,83408,14591.0,33258.0,29350.0,4426.0,67.0,787.0,288.0,0.0,1142.0,569.0,47042.0,0,1,4,0,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336,57.583596,43.821569,4493.0,58.664486458333336
2025-04-08 01:00:00,46.402496,82157,14779.0,32231.0,29364.0,4286.0,67.0,710.0,291.0,0.0,1082.0,562.0,47042.0,1,1,4,0,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,48.900998,40.180905,4353.0,58.92371941666667
2025-04-08 02:00:00,45.297246,81865,14776.0,31352.0,29369.0,4132.0,67.0,696.0,268.0,0.0,948.0,530.0,47042.0,2,1,4,0,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,46.402496,35.048476,4199.0,59.3507515
2025-04-08 03:00:00,46.532548,82493,14694.0,31658.0,29371.0,3828.0,67.0,699.0,289.0,0.0,871.0,537.0,47042.0,3,1,4,0,1,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,45.297246,34.206689,3895.0,59.86432895833334
2025-04-08 04:00:00,48.516346,81641,14732.0,32245.0,29359.0,3400.0,67.0,761.0,354.0,0.0,852.0,554.0,47042.0,4,1,4,0,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,46.532548,35.554418,3467.0,60.40440929166666
2025-04-08 05:00:00,63.652081,87594,14527.0,33669.0,29358.0,2964.0,67.0,2661.0,364.0,0.0,901.0,563.0,47042.0,5,1,4,0,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,48.516346,45.118858,3031.0,61.17662691666667
2025-04-08 06:00:00,115.400706,95547,14783.0,37742.0,29365.0,2704.0,67.0,4029.0,918.0,4.0,1520.0,562.0,47042.0,6,1,4,0,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,63.652081,63.189823,2771.0,63.35208037499999
2025-04-08 07:00:00,123.678924,100442,15327.0,41271.0,29374.0,2226.0,715.0,4478.0,1532.0,6.0,1656.0,552.0,47042.0,7,1,4,0,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,115.400706,75.80936,2941.0,65.34664554166666
2025-04-08 08:00:00,67.034613,97835,14842.0,38917.0,29382.0,2291.0,4632.0,3709.0,1415.0,0.0,1503.0,555.0,47042.0,8,1,4,0,1,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,123.678924,72.410792,6923.0,65.12263808333334
2025-04-08 09:00:00,51.873091,96113,13759.0,34864.0,29384.0,2535.0,8366.0,2838.0,1254.0,0.0,1377.0,559.0,47042.0,9,1,4,0,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,67.034613,73.052194,10901.0,64.24017545833333
2025-04-08 10:00:00,46.538758,93142,13810.0,36006.0,29386.0,2316.0,9223.0,1110.0,1050.0,0.0,1426.0,552.0,47042.0,10,1,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,51.873091,67.16155,11539.0,63.38089245833333
2025-04-08 11:00:00,43.625675,90949,14114.0,34801.0,29385.0,2344.0,9665.0,797.0,1005.0,0.0,1274.0,555.0,47042.0,11,1,4,0,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,46.538758,62.388157,12009.0,62.599122375
2025-04-08 12:00:00,39.728419,89647,13761.0,32892.0,29378.0,2469.0,10507.0,812.0,947.0,0.0,1271.0,550.0,47042.0,12,1,4,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,43.625675,55.321934,12976.0,61.94939258333333
2025-04-08 13:00:00,37.861154,88502,13652.0,31505.0,29331.0,2493.0,10992.0,798.0,907.0,0.0,1265.0,557.0,47042.0,13,1,4,0,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,39.728419,53.685855,13485.0,61.29003004166666
2025-04-08 14:00:00,35.619481,87374,13144.0,30306.0,29325.0,2527.0,10966.0,818.0,903.0,0.0,1113.0,561.0,47042.0,14,1,4,0,1,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,37.861154,52.246238,13493.0,60.597248500000006
2025-04-08 15:00:00,34.293468,86921,13014.0,28897.0,29323.0,2562.0,10801.0,869.0,901.0,0.0,1075.0,571.0,47042.0,15,1,4,0,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,35.619481,50.97767,13363.0,59.90207341666667
2025-04-08 16:00:00,34.616586,85928,12850.0,28920.0,29320.0,2579.0,10187.0,1035.0,901.0,0.0,1179.0,575.0,47042.0,16,1,4,0,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,34.293468,53.072354,12766.0,59.13308308333333
2025-04-08 17:00:00,40.231873,89410,12983.0,30378.0,29333.0,2563.0,9144.0,1400.0,914.0,0.0,1212.0,576.0,47042.0,17,1,4,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,34.616586,52.92397,11707.0,58.60424570833333
2025-04-08 18:00:00,56.138993,92539,13206.0,34274.0,29355.0,2366.0,5682.0,2211.0,984.0,0.0,1353.0,573.0,47042.0,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,40.231873,59.459439,8048.0,58.465893791666666
2025-04-08 19:00:00,102.047064,96571,14009.0,38578.0,29382.0,2043.0,1376.0,4221.0,1104.0,4.0,1484.0,568.0,47042.0,19,1,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,56.138993,80.689435,3419.0,59.355795
2025-04-08 20:00:00,125.473362,99578,14882.0,41759.0,29413.0,1632.0,129.0,4600.0,1377.0,5.0,1546.0,573.0,47042.0,20,1,4,0,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,102.047064,96.74766,1761.0,60.552699249999996
2025-04-08 21:00:00,81.275004,97862,15313.0,41418.0,29445.0,1521.0,14.0,4453.0,1191.0,1.0,1577.0,564.0,47042.0,21,1,4,0,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,125.473362,76.126574,1535.0,60.76721716666666
2025-04-08 22:00:00,74.165508,92984,15528.0,39515.0,29464.0,1665.0,9.0,3757.0,979.0,0.0,1070.0,562.0,47042.0,22,1,4,0,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,81.275004,66.09073,1674.0,61.103666249999996
2025-04-08 23:00:00,67.624792,89386,15667.0,37102.0,29494.0,1917.0,9.0,3137.0,816.0,0.0,876.0,566.0,47042.0,23,1,4,0,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,74.165508,57.583596,1926.0,61.52204941666667
2025-04-09 00:00:00,62.433042,88485,15753.0,35850.0,29524.0,2289.0,9.0,2749.0,380.0,0.0,943.0,567.0,46441.0,0,2,4,0,1,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,67.624792,48.900998,2298.0,62.085884583333325
2025-04-09 01:00:00,57.603808,87247,16178.0,35047.0,29554.0,2462.0,9.0,1952.0,351.0,0.0,1039.0,567.0,46441.0,1,2,4,0,1,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,62.433042,46.402496,2471.0,62.552605916666664
2025-04-09 02:00:00,56.057838,86983,16731.0,35343.0,29568.0,2432.0,9.0,974.0,354.0,0.0,1050.0,553.0,46441.0,2,2,4,0,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,57.603808,45.297246,2441.0,63.000963916666656
2025-04-09 03:00:00,57.459298,87594,16749.0,34364.0,29579.0,2689.0,9.0,936.0,355.0,0.0,932.0,544.0,46441.0,3,2,4,0,1,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,56.057838,46.532548,2698.0,63.45624516666666
2025-04-09 04:00:00,58.723749,87524,16771.0,34844.0,29609.0,3111.0,9.0,1674.0,390.0,0.0,885.0,544.0,46441.0,4,2,4,0,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,57.459298,48.516346,3120.0,63.881553625
2025-04-09 05:00:00,71.614747,92423,16838.0,37810.0,29610.0,3402.0,9.0,2539.0,992.0,0.0,974.0,543.0,46441.0,5,2,4,0,1,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,58.723749,63.652081,3411.0,64.213331375
2025-04-09 06:00:00,145.988341,100535,16787.0,40423.0,29614.0,3497.0,10.0,4261.0,1896.0,7.0,1557.0,552.0,46441.0,6,2,4,0,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,71.614747,115.400706,3507.0,65.48781616666666
2025-04-09 07:00:00,166.652978,104658,17044.0,42117.0,29610.0,3872.0,1184.0,4368.0,2022.0,9.0,1594.0,563.0,46441.0,7,2,4,0,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,145.988341,123.678924,5056.0,67.27840175
2025-04-09 08:00:00,66.555544,100463,16967.0,37713.0,29585.0,4329.0,6094.0,3401.0,1455.0,2.0,1603.0,563.0,46441.0,8,2,4,0,1,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,166.652978,67.034613,10423.0,67.25844054166666
2025-04-09 09:00:00,43.0376,97329,16216.0,34086.0,29503.0,4715.0,10219.0,1820.0,1223.0,0.0,1466.0,567.0,46441.0,9,2,4,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,66.555544,51.873091,14934.0,66.89029508333333
2025-04-09 10:00:00,36.787693,92084,15580.0,32350.0,29495.0,5029.0,10860.0,1436.0,957.0,0.0,1402.0,566.0,46441.0,10,2,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,43.0376,46.538758,15889.0,66.48400070833334
2025-04-09 11:00:00,35.145261,89543,15138.0,31108.0,29489.0,5205.0,10776.0,1141.0,878.0,0.0,1175.0,563.0,46441.0,11,2,4,0,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,36.787693,43.625675,15981.0,66.130650125
2025-04-09 12:00:00,34.476638,87370,15049.0,30440.0,29482.0,5157.0,10379.0,1107.0,737.0,0.0,1095.0,565.0,46441.0,12,2,4,0,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,35.145261,39.728419,15536.0,65.91182591666667
2025-04-09 13:00:00,33.558769,86103,15113.0,30355.0,29473.0,4718.0,9330.0,1021.0,577.0,0.0,1067.0,559.0,46441.0,13,2,4,0,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,34.476638,37.861154,14048.0,65.732559875
2025-04-09 14:00:00,32.84671,85092,14917.0,28850.0,29467.0,4287.0,8753.0,1010.0,493.0,0.0,1042.0,541.0,46441.0,14,2,4,0,1,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,33.558769,35.619481,13040.0,65.61702774999999
2025-04-09 15:00:00,32.647579,84820,14224.0,28685.0,29468.0,4339.0,8284.0,1005.0,412.0,0.0,948.0,519.0,46441.0,15,2,4,0,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32.84671,34.293468,12623.0,65.54844904166667
2025-04-09 16:00:00,34.226575,84550,14179.0,29712.0,29464.0,4050.0,7468.0,1092.0,379.0,0.0,1070.0,522.0,46441.0,16,2,4,0,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,32.647579,34.616586,11518.0,65.53219858333334
2025-04-09 17:00:00,43.342345,86574,14326.0,32248.0,29454.0,3094.0,6137.0,1366.0,633.0,0.0,1231.0,526.0,46441.0,17,2,4,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,34.226575,40.231873,9231.0,65.66180158333333
2025-04-09 18:00:00,61.195687,89540,14510.0,35711.0,29441.0,2148.0,2972.0,2193.0,1214.0,0.0,1390.0,526.0,46441.0,18,2,4,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,43.342345,56.138993,5120.0,65.87249716666666
2025-04-09 19:00:00,75.719641,93147,15107.0,38022.0,29441.0,1566.0,345.0,3686.0,1290.0,7.0,1480.0,524.0,46441.0,19,2,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,61.195687,102.047064,1911.0,64.77552120833333
2025-04-09 20:00:00,75.16812,95620,15191.0,40061.0,29442.0,1646.0,13.0,4314.0,1331.0,10.0,1602.0,517.0,46441.0,20,2,4,0,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,75.719641,125.473362,1659.0,62.67946945833333
2025-04-09 21:00:00,62.395554,93771,15582.0,38895.0,29446.0,1655.0,12.0,3916.0,1282.0,1.0,1520.0,513.0,46441.0,21,2,4,0,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,75.16812,81.275004,1667.0,61.89282570833333
2025-04-09 22:00:00,55.854298,89099,15591.0,36914.0,29426.0,1828.0,12.0,2750.0,1298.0,0.0,924.0,519.0,46441.0,22,2,4,0,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,62.395554,74.165508,1840.0,61.129858625
2025-04-09 23:00:00,45.852852,85310,15482.0,33945.0,29404.0,1642.0,12.0,1859.0,1272.0,1.0,861.0,534.0,46441.0,23,2,4,0,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,55.854298,67.624792,1654.0,60.22269445833333
2025-04-10 00:00:00,53.024979,82763,15422.0,32950.0,29388.0,1812.0,12.0,1085.0,325.0,0.0,921.0,539.0,46978.0,0,3,4,0,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,45.852852,62.433042,1824.0,59.83069183333333
2025-04-10 01:00:00,45.506866,81244,15665.0,32096.0,29369.0,1804.0,12.0,1053.0,212.0,0.0,1094.0,549.0,46978.0,1,3,4,0,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,53.024979,57.603808,1816.0,59.326652583333335
2025-04-10 02:00:00,41.596702,80721,15810.0,31648.0,29346.0,1573.0,12.0,1059.0,216.0,0.0,1220.0,548.0,46978.0,2,3,4,0,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,45.506866,56.057838,1585.0,58.72410525
2025-04-10 03:00:00,41.055832,80879,15977.0,31678.0,29325.0,1495.0,12.0,1045.0,220.0,0.0,1242.0,543.0,46978.0,3,3,4,0,1,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,41.596702,57.459298,1507.0,58.0406275
2025-04-10 04:00:00,40.049647,80103,15531.0,32020.0,29309.0,1384.0,12.0,1110.0,224.0,0.0,1538.0,541.0,46978.0,4,3,4,0,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,41.055832,58.723749,1396.0,57.26253991666667
2025-04-10 05:00:00,44.834421,84748,15100.0,34040.0,29311.0,1542.0,12.0,1935.0,223.0,0.0,1432.0,545.0,46978.0,5,3,4,0,1,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,40.049647,71.614747,1554.0,56.146693
2025-04-10 06:00:00,67.207251,91430,15509.0,37440.0,29308.0,1616.0,13.0,3522.0,364.0,8.0,1345.0,545.0,46978.0,6,3,4,0,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,44.834421,145.988341,1629.0,52.864147583333335
2025-04-10 07:00:00,93.419557,95600,15655.0,39684.0,29309.0,1632.0,708.0,4188.0,393.0,9.0,1407.0,546.0,46978.0,7,3,4,0,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,67.207251,166.652978,2340.0,49.81275504166666
2025-04-10 08:00:00,61.547995,94177,15730.0,38940.0,29307.0,1502.0,3388.0,4085.0,312.0,1.0,1462.0,541.0,46978.0,8,3,4,0,1,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,93.419557,66.555544,4890.0,49.604107166666665
2025-04-10 09:00:00,61.893943,92502,15411.0,36708.0,29301.0,1324.0,5629.0,3251.0,314.0,0.0,1349.0,543.0,46978.0,9,3,4,0,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,61.547995,43.0376,6953.0,50.389788124999995
2025-04-10 10:00:00,53.241422,90502,15059.0,34457.0,29298.0,1195.0,7318.0,2322.0,342.0,0.0,1080.0,535.0,46978.0,10,3,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,61.893943,36.787693,8513.0,51.07536016666666
2025-04-10 11:00:00,51.815671,88721,14904.0,34400.0,29285.0,1190.0,7315.0,1335.0,358.0,1.0,1013.0,546.0,46978.0,11,3,4,0,1,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,53.241422,35.145261,8505.0,51.76996058333334
2025-04-10 12:00:00,52.946899,87438,14793.0,34393.0,29279.0,1261.0,7566.0,954.0,359.0,0.0,1161.0,551.0,46978.0,12,3,4,0,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,51.815671,34.476638,8827.0,52.53955479166667
2025-04-10 13:00:00,49.845938,86522,15080.0,34720.0,29268.0,1428.0,7066.0,958.0,358.0,0.0,1339.0,539.0,46978.0,13,3,4,0,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,52.946899,33.558769,8494.0,53.218186833333334
2025-04-10 14:00:00,47.608919,85811,15161.0,34911.0,29263.0,1463.0,6784.0,933.0,392.0,0.0,1442.0,536.0,46978.0,14,3,4,0,1,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,49.845938,32.84671,8247.0,53.833278875
2025-04-10 15:00:00,48.173871,85440,15332.0,34810.0,29263.0,1406.0,6267.0,935.0,326.0,0.0,1458.0,538.0,46978.0,15,3,4,0,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,47.608919,32.647579,7673.0,54.48020770833333
2025-04-10 16:00:00,46.766626,88516,15171.0,36014.0,29261.0,1336.0,5201.0,1092.0,381.0,1.0,1480.0,538.0,46978.0,16,3,4,0,1,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,48.173871,34.226575,6537.0,55.002709833333334
2025-04-10 17:00:00,45.091977,89626,14830.0,36349.0,29259.0,1558.0,4419.0,1339.0,479.0,0.0,1392.0,552.0,46978.0,17,3,4,0,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,46.766626,43.342345,5977.0,55.07561116666667
2025-04-10 18:00:00,45.867227,91194,14567.0,37065.0,29261.0,2027.0,2727.0,2261.0,616.0,0.0,1286.0,555.0,46978.0,18,3,4,0,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,45.091977,61.195687,4754.0,54.436925333333335
2025-04-10 19:00:00,60.071311,92702,14886.0,37804.0,29268.0,2573.0,591.0,3273.0,712.0,8.0,1164.0,550.0,46978.0,19,3,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,45.867227,75.719641,3164.0,53.78491158333333
2025-04-10 20:00:00,61.077743,93905,15094.0,38946.0,29270.0,3790.0,18.0,3741.0,625.0,9.0,1221.0,558.0,46978.0,20,3,4,0,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,60.071311,75.16812,3808.0,53.19781254166667
2025-04-10 21:00:00,54.669313,91563,15094.0,37812.0,29281.0,4425.0,12.0,3200.0,529.0,2.0,1248.0,554.0,46978.0,21,3,4,0,1,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,61.077743,62.395554,4437.0,52.875885833333335
2025-04-10 22:00:00,48.147403,87611,15118.0,36129.0,29300.0,4625.0,12.0,1580.0,560.0,0.0,991.0,557.0,46978.0,22,3,4,0,1,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,54.669313,55.854298,4637.0,52.55476520833334
2025-04-10 23:00:00,41.263882,83498,15078.0,33519.0,29311.0,3965.0,12.0,1251.0,529.0,0.0,992.0,555.0,46978.0,23,3,4,0,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,48.147403,45.852852,3977.0,52.363558125000004
2025-04-11 00:00:00,40.646501,80169,14988.0,31723.0,29319.0,3350.0,12.0,937.0,208.0,0.0,1092.0,553.0,47584.0,0,4,4,0,1,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,41.263882,53.024979,3362.0,51.847788208333334
2025-04-11 01:00:00,39.642312,78222,14843.0,31304.0,29333.0,2782.0,12.0,905.0,208.0,0.0,1151.0,556.0,47584.0,1,4,4,0,1,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,40.646501,45.506866,2794.0,51.60343179166666
2025-04-11 02:00:00,36.066362,77291,14799.0,31118.0,29350.0,2503.0,12.0,908.0,211.0,0.0,1135.0,556.0,47584.0,2,4,4,0,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,39.642312,41.596702,2515.0,51.373000958333336
2025-04-11 03:00:00,36.349148,77243,14686.0,30779.0,29356.0,2435.0,12.0,896.0,213.0,0.0,1109.0,556.0,47584.0,3,4,4,0,1,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,36.066362,41.055832,2447.0,51.176889125
2025-04-11 04:00:00,37.863906,77996,14806.0,31789.0,29373.0,2396.0,12.0,914.0,218.0,0.0,1062.0,560.0,47584.0,4,4,4,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,36.349148,40.049647,2408.0,51.08581658333333
2025-04-11 05:00:00,40.347577,82154,14491.0,33977.0,29390.0,2611.0,12.0,1262.0,220.0,0.0,974.0,571.0,47584.0,5,4,4,0,1,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,37.863906,44.834421,2623.0,50.89886475
2025-04-11 06:00:00,51.031713,88468,14846.0,37160.0,29398.0,2895.0,12.0,2216.0,217.0,12.0,1377.0,574.0,47584.0,6,4,4,0,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,40.347577,67.207251,2907.0,50.224883999999996
2025-04-11 07:00:00,63.936131,93006,15114.0,38585.0,29402.0,3269.0,76.0,2969.0,211.0,14.0,1387.0,574.0,47584.0,7,4,4,0,1,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,51.031713,93.419557,3345.0,48.99640791666667
2025-04-11 08:00:00,77.249622,94663,14974.0,39817.0,29397.0,3044.0,584.0,4499.0,215.0,2.0,1396.0,566.0,47584.0,8,4,4,0,1,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,63.936131,61.547995,3628.0,49.65064237500001
2025-04-11 09:00:00,73.541289,94261,15220.0,40427.0,29398.0,2765.0,1306.0,4157.0,214.0,0.0,1551.0,560.0,47584.0,9,4,4,0,1,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,77.249622,61.893943,4071.0,50.13594845833334
2025-04-11 10:00:00,64.907209,94690,15314.0,39692.0,29397.0,2903.0,1836.0,3770.0,213.0,0.0,1564.0,563.0,47584.0,10,4,4,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,73.541289,53.241422,4739.0,50.62202291666667
2025-04-11 11:00:00,62.328223,93228,15516.0,39397.0,29399.0,3346.0,2526.0,2351.0,212.0,0.0,1518.0,556.0,47584.0,11,4,4,0,1,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,64.907209,51.815671,5872.0,51.06004591666667
2025-04-11 12:00:00,59.539908,91814,15543.0,39978.0,29395.0,2972.0,3173.0,1144.0,210.0,0.0,1592.0,562.0,47584.0,12,4,4,0,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,62.328223,52.946899,6145.0,51.334754624999995
2025-04-11 13:00:00,57.977126,90416,15394.0,38999.0,29391.0,2455.0,3599.0,1106.0,211.0,0.0,1596.0,565.0,47584.0,13,4,4,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,59.539908,49.845938,6054.0,51.673554125
2025-04-11 14:00:00,54.087939,89003,15267.0,38224.0,29383.0,1978.0,3492.0,1057.0,208.0,0.0,1610.0,563.0,47584.0,14,4,4,0,1,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,57.977126,47.608919,5470.0,51.94351329166667
2025-04-11 15:00:00,50.93709,88030,15369.0,37745.0,29386.0,1751.0,3018.0,1165.0,208.0,0.0,1509.0,540.0,47584.0,15,4,4,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,54.087939,48.173871,4769.0,52.058647416666666
2025-04-11 16:00:00,47.870654,91229,15511.0,37845.0,29381.0,1734.0,2518.0,1211.0,206.0,0.0,1426.0,533.0,47584.0,16,4,4,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,50.93709,46.766626,4252.0,52.10464858333333
2025-04-11 17:00:00,46.275925,91742,15763.0,39075.0,29371.0,1752.0,2075.0,1551.0,204.0,5.0,1467.0,535.0,47584.0,17,4,4,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,47.870654,45.091977,3827.0,52.15397975
2025-04-11 18:00:00,43.716646,92391,15326.0,38565.0,29370.0,1721.0,1369.0,2254.0,203.0,0.0,1286.0,541.0,47584.0,18,4,4,0,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,46.275925,45.867227,3090.0,52.06437220833333
2025-04-11 19:00:00,54.454416,93417,15563.0,39417.0,29365.0,1325.0,434.0,2663.0,202.0,9.0,1165.0,548.0,47584.0,19,4,4,0,1,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,43.716646,60.071311,1759.0,51.830334916666665
2025-04-11 20:00:00,60.273182,94166,15657.0,40344.0,29364.0,945.0,25.0,3714.0,202.0,0.0,1141.0,550.0,47584.0,20,4,4,0,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,54.454416,61.077743,970.0,51.79681154166666
2025-04-11 21:00:00,60.609007,91640,15697.0,39721.0,29359.0,925.0,11.0,3428.0,204.0,0.0,1120.0,548.0,47584.0,21,4,4,0,1,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,60.273182,54.669313,936.0,52.04429879166667
2025-04-11 22:00:00,56.319189,87561,15598.0,37993.0,29283.0,1172.0,11.0,2086.0,206.0,0.0,883.0,551.0,47584.0,22,4,4,0,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,60.609007,48.147403,1183.0,52.384789874999996
2025-04-11 23:00:00,49.310991,83886,15353.0,36095.0,29167.0,1174.0,11.0,1432.0,206.0,0.0,790.0,548.0,47584.0,23,4,4,0,1,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,56.319189,41.263882,1185.0,52.720086083333335
